,Unnamed: 0,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,first_observation_date,last_observation_date,orbit_class_description,volume (m^3)
138,138,2009950,9950 ESA (1990 VB),-0.6392604181220838,False,0,1.5446091716732978e-36,176,0,2.352567803484324,0.04668555301411449,1990-11-08,2022-04-03,1,1.1977498956249287e-100
139,139,2010115,10115 (1992 SK),-0.6391611857735857,True,0,1.5446091716732978e-36,271,1,1.893805548287373,0.04422052268221261,1953-10-12,2021-04-13,3,1.1977498956249287e-100
140,140,2010145,10145 (1994 CK1),-0.6391714511889476,False,0,1.5446091716732978e-36,149,1,1.7141608315493928,0.04612225547462412,1994-02-10,2021-05-02,3,1.1977498956249287e-100
141,141,2010150,10150 (1994 PN),-0.6393448226483925,False,0,1.5446091716732978e-36,198,0,2.257790991534431,0.046628353427409626,1994-08-07,2022-03-22,1,1.1977498956249287e-100
142,142,2010165,10165 (1995 BL2),-0.639123545917259,False,0,1.5446091716732978e-36,174,1,1.6235203190272554,0.04456939312495378,1991-02-22,2022-03-27,3,1.1977498956249287e-100
143,143,2010302,10302 (1989 ML),-0.6388817383554015,False,0,1.5446091716732978e-36,121,0,2.2837359909773163,0.04381497898438864,1989-06-06,2022-04-14,1,1.1977498956249287e-100
144,144,2010563,10563 Izhdubar (1993 WD),-0.639177154197482,False,0,1.5446091716732978e-36,83,1,1.7618433503337478,0.04343626077359039,1991-11-13,2021-07-02,3,1.1977498956249287e-100
145,145,2010636,10636 (1998 QK56),-0.6390961714762939,False,0,1.5446091716732978e-36,136,1,1.9997228940444645,0.04586511026689298,1955-05-16,2021-11-01,3,1.1977498956249287e-100
146,146,2010860,10860 (1995 LE),-0.6391452173496895,False,0,1.5446091716732978e-36,42,0,2.2804094652530162,0.046936098281708014,1995-06-03,2021-01-18,1,1.1977498956249287e-100
147,147,2011054,11054 (1991 FA),-0.6391611857735857,False,0,1.5446091716732978e-36,258,0,2.279200692256819,0.04587807079685546,1937-11-28,2022-04-12,1,1.1977498956249287e-100
148,148,2011066,11066 Sigurd (1992 CC1),-0.6393699158859437,False,0,1.5446091716732978e-36,314,1,1.929387325769259,0.04466115167155239,1976-04-01,2022-01-12,3,1.1977498956249287e-100
149,149,2011284,11284 Belenus (1990 BA),-0.6390368601875365,False,0,1.5446091716732978e-36,159,0,2.3785698834981437,0.04525145440704499,1950-12-09,2022-03-23,1,1.1977498956249287e-100
150,150,2011311,11311 Peleus (1993 XN2),-0.6392946361732901,False,0,1.5446091716732978e-36,146,1,2.0950767068305645,0.04626352941844439,1993-12-10,2022-04-08,3,1.1977498956249287e-100
151,151,2011398,11398 (1998 YP11),-0.6392467309016013,False,0,1.5446091716732978e-36,417,0,2.2053300011728636,0.04533183213861743,1983-01-05,2021-02-01,1,1.1977498956249287e-100
152,152,2011405,11405 (1999 CV3),-0.6393653534791163,False,0,1.5446091716732978e-36,543,1,1.9513654158396763,0.04484545083945169,1978-10-25,2022-04-14,3,1.1977498956249287e-100
153,153,2011500,11500 Tomaiyowit (1989 UR),-0.6390197511619333,True,0,1.5446091716732978e-36,212,1,1.7118066747359737,0.04385331449484989,1989-10-25,2019-08-18,3,1.1977498956249287e-100
154,154,2011885,11885 Summanus (1990 SS),-0.6389969391277959,False,0,1.5446091716732978e-36,79,1,1.9659507005285828,0.04548203792406409,1990-09-25,2022-03-01,3,1.1977498956249287e-100
155,155,2012538,12538 (1998 OH),-0.6392934955715832,True,0,1.5446091716732978e-36,482,1,1.9952683565896936,0.0450372846208539,1991-10-10,2021-12-02,3,1.1977498956249287e-100
156,156,2012711,12711 Tukmit (1991 BB),-0.6392832301562213,False,0,1.5446091716732978e-36,343,1,1.921680220569574,0.043944566188401556,1991-01-12,2022-03-17,3,1.1977498956249287e-100
157,157,2012923,12923 Zephyr (1999 GK4),-0.6393049015886519,True,0,1.5446091716732978e-36,414,1,2.1161996598043595,0.04594616332328064,1955-04-21,2022-03-22,3,1.1977498956249287e-100
158,158,2013553,13553 Masaakikoyama (1992 JE),-0.639230762477705,False,0,1.5446091716732978e-36,349,0,2.4136924817437593,0.046219774063886,1979-06-24,2021-12-02,1,1.1977498956249287e-100
159,159,2013651,13651 (1997 BR),-0.6390779218489839,True,0,1.5446091716732978e-36,150,1,2.0122425570913145,0.044379876123282994,1980-02-09,2020-02-26,3,1.1977498956249287e-100
160,160,2014402,14402 (1991 DB),-0.6389832519073133,False,0,1.5446091716732978e-36,102,0,2.1620187960123145,0.045349913209901005,1991-02-13,2021-11-25,1,1.1977498956249287e-100
161,161,2014827,14827 Hypnos (1986 JK),-0.639022032365347,True,0,1.5446091716732978e-36,52,1,2.0453008123684215,0.047403315849122,1986-05-04,2019-04-03,3,1.1977498956249287e-100
162,162,2015745,15745 Yuliya (1991 PM5),-0.6391338113326208,False,0,1.5446091716732978e-36,232,0,2.6183287430125604,0.045024132253848714,1982-07-27,2022-01-07,1,1.1977498956249287e-100
163,163,2015817,15817 Lucianotesi (1994 QC),-0.6390106263482783,False,0,1.5446091716732978e-36,139,0,2.405447282642447,0.04388760269387797,1994-08-28,2021-01-14,1,1.1977498956249287e-100
164,164,2016064,16064 Davidharvey (1999 RH27),-0.6392079504435676,False,0,1.5446091716732978e-36,89,0,2.409619270828873,0.04726634154401548,1994-09-01,2020-05-19,1,1.1977498956249287e-100
165,165,2016636,16636 (1993 QP),-0.638977548898779,False,0,1.5446091716732978e-36,152,0,2.5154177106866924,0.046390492677747766,1993-08-23,2022-01-06,1,1.1977498956249287e-100
166,166,2016657,16657 (1993 UB),-0.639204528638447,False,0,1.5446091716732978e-36,102,0,2.5188148247597497,0.04633251842697165,1993-10-23,2022-04-09,1,1.1977498956249287e-100
167,167,2016816,16816 (1997 UF9),-0.6392649805289113,False,0,1.5446091716732978e-36,204,1,1.5830213134166402,0.045234063820494025,1997-10-29,2021-12-03,3,1.1977498956249287e-100
168,168,2016834,16834 (1997 WU22),-0.639323151215962,False,0,1.5446091716732978e-36,530,1,1.862243414284245,0.0449653927820373,1988-10-08,2021-04-10,3,1.1977498956249287e-100
169,169,2016912,16912 Rhiannon (1998 EP8),-0.6390676564336221,False,0,1.5446091716732978e-36,69,0,2.6035609886475433,0.045120897758525305,1992-08-29,2021-03-20,1,1.1977498956249287e-100
170,170,2016960,16960 (1998 QS52),-0.6394623046242006,True,0,1.5446091716732978e-36,329,1,1.389253617511798,0.04695970357621702,1983-06-14,2021-12-02,3,1.1977498956249287e-100
171,171,2017181,17181 (1999 UM3),-0.6392159346555157,False,0,1.5446091716732978e-36,92,1,1.802888161750661,0.04686707213630073,1955-10-24,2022-01-14,3,1.1977498956249287e-100
172,172,2017182,17182 (1999 VU),-0.6391566233667583,False,0,1.5446091716732978e-36,216,1,1.6304994731208513,0.04501945352883535,1977-07-18,2021-08-31,3,1.1977498956249287e-100
173,173,2017188,17188 (1999 WC2),-0.6392410278930669,False,0,1.5446091716732978e-36,94,1,1.8432044381860457,0.04659438111807773,1990-07-27,2021-11-04,3,1.1977498956249287e-100
174,174,2017274,17274 (2000 LC16),-0.6391851384094301,False,0,1.5446091716732978e-36,225,0,2.50125688907747,0.04707358961266708,1955-10-23,2022-04-06,1,1.1977498956249287e-100
175,175,2017511,17511 (1992 QN),-0.6391349519343277,False,0,1.5446091716732978e-36,287,1,1.7909251631846559,0.04415263325376436,1992-08-29,2022-01-13,3,1.1977498956249287e-100
176,176,2018106,18106 Blume (2000 NX3),-0.6390904684677595,False,0,1.5446091716732978e-36,47,0,2.4511812164429996,0.046652120835789276,1977-09-04,2021-02-12,1,1.1977498956249287e-100
177,177,2018109,18109 (2000 NG11),-0.6391474985531033,False,0,1.5446091716732978e-36,273,0,2.4442645592135355,0.04555519420700896,1951-11-08,2022-04-07,1,1.1977498956249287e-100
178,178,2018172,18172 (2000 QL7),-0.6393288542244963,False,0,1.5446091716732978e-36,300,0,2.436004312482761,0.046624455923822715,1977-07-21,2020-05-22,1,1.1977498956249287e-100
179,179,2018736,18736 (1998 NU),-0.6392912143681694,False,0,1.5446091716732978e-36,287,0,2.4583789560039477,0.046489452635068054,1954-05-25,2021-11-27,1,1.1977498956249287e-100
180,180,2018882,18882 (1999 YN4),-0.6392786677493938,False,0,1.5446091716732978e-36,296,0,2.6434538536557497,0.04490720678394221,1954-01-04,2022-03-28,1,1.1977498956249287e-100
181,181,2019356,19356 (1997 GH3),-0.6391976850282057,False,0,1.5446091716732978e-36,101,0,2.2800632538182626,0.046824446179052626,1992-11-02,2020-12-05,1,1.1977498956249287e-100
182,182,2019764,19764 (2000 NF5),-0.6392706835374456,False,0,1.5446091716732978e-36,331,0,2.546629312214276,0.04623607630806766,1990-08-28,2022-01-27,1,1.1977498956249287e-100
183,183,2020086,20086 (1994 LW),-0.639204528638447,False,0,1.5446091716732978e-36,83,0,2.4630990717576897,0.04766805336440637,1994-06-03,2022-04-09,1,1.1977498956249287e-100
184,184,2020236,20236 (1998 BZ7),-0.6390950308745871,False,0,1.5446091716732978e-36,41,1,1.9706771421449587,0.04619043442941357,1998-01-24,2021-02-01,3,1.1977498956249287e-100
185,185,2020255,20255 (1998 FX2),-0.6390231729670539,False,0,1.5446091716732978e-36,44,0,2.27487347026467,0.04622423195043071,1998-03-20,2020-05-25,1,1.1977498956249287e-100
186,186,2020425,20425 (1998 VD35),-0.6387825060069034,True,0,1.5446091716732978e-36,31,1,1.8615091677818683,0.0452301367268704,1998-11-15,2005-07-29,3,1.1977498956249287e-100
187,187,2020429,20429 (1998 YN1),-0.6390847654592252,False,0,1.5446091716732978e-36,104,1,1.8811866212950565,0.04518743632169862,1998-12-16,2022-01-21,3,1.1977498956249287e-100
188,188,2020460,20460 Robwhiteley (1999 LO28),-0.6393630722757025,False,0,1.5446091716732978e-36,324,0,2.291802115071105,0.045644615367759274,1954-12-30,2022-03-06,1,1.1977498956249287e-100
189,189,2020790,20790 (2000 SE45),-0.6392410278930669,False,0,1.5446091716732978e-36,150,0,2.4949844408300823,0.04709758409785316,1992-03-09,2019-03-25,1,1.1977498956249287e-100
190,190,2020826,20826 (2000 UV13),-0.639530740726613,False,0,1.5446091716732978e-36,385,1,1.95128623056233,0.04685968057823453,1953-10-01,2021-12-29,3,1.1977498956249287e-100
191,191,2021088,21088 Chelyabinsk (1992 BL2),-0.6394771324463899,False,0,1.5446091716732978e-36,570,0,2.653921296884281,0.044960940210151235,1990-01-30,2021-05-10,1,1.1977498956249287e-100
192,192,2021277,21277 (1996 TO5),-0.6392706835374456,False,0,1.5446091716732978e-36,175,0,2.355296872840184,0.04658430452505615,1990-02-04,2021-08-10,1,1.1977498956249287e-100
193,193,2021374,21374 (1997 WS22),-0.6391189835104314,False,0,1.5446091716732978e-36,285,0,2.313950944203987,0.04376602188629439,1974-09-22,2021-07-01,1,1.1977498956249287e-100
194,194,2022099,22099 (2000 EX106),-0.6390585316199671,False,0,1.5446091716732978e-36,216,1,1.836609270833505,0.04373870826209459,1994-01-30,2022-04-11,3,1.1977498956249287e-100
195,195,2022753,22753 (1998 WT),-0.6390916090694664,True,0,1.5446091716732978e-36,259,1,1.5407657794318932,0.04466062683580013,1955-10-24,2022-03-23,3,1.1977498956249287e-100
196,196,2022771,22771 (1999 CU3),-0.6391760135957751,False,0,1.5446091716732978e-36,447,1,1.7754629197467153,0.04534750840706991,1999-02-10,2022-02-23,3,1.1977498956249287e-100
197,197,2023183,23183 (2000 OY21),-0.6392786677493938,False,0,1.5446091716732978e-36,251,0,2.2733330110261942,0.04553406740286439,1994-06-03,2021-06-21,1,1.1977498956249287e-100
198,198,2023187,23187 (2000 PN9),-0.6392832301562213,True,0,1.5446091716732978e-36,385,1,1.7853888813014134,0.04595344698574061,1990-08-02,2021-07-25,3,1.1977498956249287e-100
199,199,2023548,23548 (1994 EF2),-0.6391600451718789,False,0,1.5446091716732978e-36,64,0,2.294702565439723,0.04646518905349219,1994-03-11,2021-10-17,1,1.1977498956249287e-100
200,200,2023606,23606 (1996 AS1),-0.6390254541704677,False,0,1.5446091716732978e-36,65,0,2.3175680706763107,0.04532213812717341,1985-07-18,2022-03-01,1,1.1977498956249287e-100
201,201,2023714,23714 (1998 EC3),-0.6391919820196713,False,0,1.5446091716732978e-36,84,0,2.1677585735400537,0.046240550972858965,1998-03-01,2022-01-07,1,1.1977498956249287e-100
202,202,2024443,24443 (2000 OG),-0.6392376060879463,False,0,1.5446091716732978e-36,129,1,1.451770472655714,0.047047456278142004,1993-06-24,2022-04-10,3,1.1977498956249287e-100
203,203,2024445,24445 (2000 PM8),-0.6394337895815287,False,0,1.5446091716732978e-36,366,1,2.12864342238666,0.04641337616683996,1991-04-10,2021-06-05,3,1.1977498956249287e-100
204,204,2024475,24475 (2000 VN2),-0.6392501527067219,False,0,1.5446091716732978e-36,180,0,2.2901396578952307,0.04586174525778206,2000-11-01,2019-08-27,1,1.1977498956249287e-100
205,205,2024761,24761 Ahau (1993 BW2),-0.6391383737394483,False,0,1.5446091716732978e-36,170,1,2.0111735531891606,0.044378928699320905,1993-01-28,2021-07-07,3,1.1977498956249287e-100
206,206,2025143,25143 Itokawa (1998 SF36),-0.6389421902458658,True,0,1.5446091716732978e-36,214,1,2.0503107838617494,0.04429469248097252,1998-09-19,2022-03-25,3,1.1977498956249287e-100
207,207,2025330,25330 (1999 KV4),-0.639195403824792,False,0,1.5446091716732978e-36,255,1,2.074248171731742,0.04495829637971148,1979-11-16,2022-04-15,3,1.1977498956249287e-100
208,208,2025916,25916 (2001 CP44),-0.639539865540268,False,0,1.5446091716732978e-36,498,0,2.627923302555044,0.0467652646260726,1973-04-10,2022-04-15,1,1.1977498956249287e-100
209,209,2026166,26166 (1995 QN3),-0.639186279011137,False,0,1.5446091716732978e-36,94,0,2.4142426317817853,0.04781711611555733,1953-08-19,2019-10-29,1,1.1977498956249287e-100
210,210,2026310,26310 (1998 TX6),-0.638941049644159,False,0,1.5446091716732978e-36,35,0,2.350681215031673,0.04616162411131887,1951-07-08,2020-12-11,1,1.1977498956249287e-100
211,211,2026379,26379 (1999 HZ1),-0.6390562504165533,False,0,1.5446091716732978e-36,25,1,1.6953246091241208,0.04550591028889409,1992-08-27,2008-07-02,3,1.1977498956249287e-100
212,212,2026663,26663 (2000 XK47),-0.6390254541704677,True,0,1.5446091716732978e-36,80,1,1.8579112057120064,0.04518391339647582,1974-07-12,2022-04-05,3,1.1977498956249287e-100
213,213,2026760,26760 (2001 KP41),-0.6393607910722887,False,0,1.5446091716732978e-36,225,0,2.577357411250943,0.047209007221869964,1996-03-25,2022-01-07,1,1.1977498956249287e-100
214,214,2026817,26817 (1987 QB),-0.6389399090424521,False,0,1.5446091716732978e-36,38,0,2.348490416620791,0.0472273927637281,1987-05-31,2020-11-19,1,1.1977498956249287e-100
215,215,2027002,27002 (1998 DV9),-0.6390300165772952,True,0,1.5446091716732978e-36,101,1,2.101921898004237,0.04546844091722277,1998-02-23,2021-06-03,3,1.1977498956249287e-100
216,216,2027031,27031 (1998 RO4),-0.6390687970353289,False,0,1.5446091716732978e-36,99,0,2.5201537045377984,0.04606962723313207,1951-08-26,2021-01-06,1,1.1977498956249287e-100
217,217,2027346,27346 (2000 DN8),-0.6393037609869451,False,0,1.5446091716732978e-36,230,0,2.3320384197716075,0.045613484199325455,1978-08-24,2021-06-24,1,1.1977498956249287e-100
218,218,2029075,29075 (1950 DA),-0.6391383737394483,True,1,1.5446091716732978e-36,227,1,1.8839365722994266,0.04554117214705521,1950-02-23,2021-12-03,3,1.1977498956249287e-100
219,219,2030825,30825 (1990 TG1),-0.6394326489798219,False,0,1.5446091716732978e-36,379,1,1.8087773829314653,0.046962162260028695,1990-09-16,2021-11-30,3,1.1977498956249287e-100
220,220,2030997,30997 (1995 UO5),-0.6391646075787064,False,0,1.5446091716732978e-36,58,1,1.5695257095955015,0.04554426315974055,1995-10-26,2021-01-06,3,1.1977498956249287e-100
221,221,2031210,31210 (1998 BX7),-0.63923988729136,False,0,1.5446091716732978e-36,156,0,2.647198279470393,0.046824001530422904,1955-11-23,2021-08-08,1,1.1977498956249287e-100
222,222,2031221,31221 (1998 BP26),-0.6391463579513964,False,0,1.5446091716732978e-36,193,0,2.617393948447121,0.04503515417939285,1998-01-28,2021-09-24,1,1.1977498956249287e-100
223,223,2031345,31345 (1998 PG),-0.6391007338831214,False,0,1.5446091716732978e-36,182,0,2.5136023792286037,0.04581550023292008,1978-10-07,2022-02-06,1,1.1977498956249287e-100
224,224,2031346,31346 (1998 PB1),-0.6391520609599307,False,0,1.5446091716732978e-36,129,0,2.3850139026347024,0.04591941832831732,1998-07-14,2021-11-17,1,1.1977498956249287e-100
225,225,2031662,31662 (1999 HP11),-0.6388977067792978,False,0,1.5446091716732978e-36,26,1,1.7421060831418513,0.045435394245429396,1999-03-20,2017-03-21,3,1.1977498956249287e-100
226,226,2031669,31669 (1999 JT6),-0.6392991985801175,True,0,1.5446091716732978e-36,115,1,1.973958719488647,0.04637270235451218,1996-06-12,2021-08-04,3,1.1977498956249287e-100
227,227,2032906,32906 (1994 RH),-0.6392934955715832,False,0,1.5446091716732978e-36,320,0,2.575220079318526,0.04624959708867315,1984-09-21,2022-04-01,1,1.1977498956249287e-100
228,228,2033342,33342 (1998 WT24),-0.6390539692131396,True,0,1.5446091716732978e-36,199,2,1.4571406710801234,0.042761708491428886,1998-11-24,2022-02-20,2,1.1977498956249287e-100
229,229,2034613,34613 (2000 UR13),-0.6392718241391525,False,0,1.5446091716732978e-36,262,0,2.5909759567786583,0.04588572582345631,1934-03-16,2022-02-06,1,1.1977498956249287e-100
230,230,2035107,35107 (1991 VH),-0.6391976850282057,True,0,1.5446091716732978e-36,516,1,2.080710750337354,0.0434980895126501,1991-11-09,2021-03-13,3,1.1977498956249287e-100
231,231,2035396,35396 (1997 XF11),-0.6391657481804133,True,0,1.5446091716732978e-36,341,1,1.7685653135504917,0.044998445047146,1990-03-22,2022-03-31,3,1.1977498956249287e-100
232,232,2035432,35432 (1998 BG9),-0.6388977067792978,False,0,1.5446091716732978e-36,61,0,2.352892392579922,0.0467879760987301,1998-01-24,2022-04-09,1,1.1977498956249287e-100
233,233,2035670,35670 (1998 SU27),-0.6389079721946597,False,0,1.5446091716732978e-36,25,1,1.91216036498062,0.0463866303593396,1998-09-24,2002-02-13,3,1.1977498956249287e-100
234,234,2036017,36017 (1999 ND43),-0.638922800016849,False,0,1.5446091716732978e-36,131,0,2.1932784690016685,0.044797396096400446,1999-07-14,2021-04-07,1,1.1977498956249287e-100
235,235,2036183,36183 (1999 TX16),-0.6392490121050151,False,0,1.5446091716732978e-36,228,0,2.17877054991818,0.044893390333441224,1997-11-26,2022-02-26,1,1.1977498956249287e-100
236,236,2036236,36236 (1999 VV),-0.6392969173767038,False,0,1.5446091716732978e-36,199,1,1.7972616249132376,0.04463441264404369,1979-11-26,2021-02-11,3,1.1977498956249287e-100
237,237,2036284,36284 (2000 DM8),-0.639395009123495,False,0,1.5446091716732978e-36,376,1,1.6751570483265796,0.045223052126710975,1999-12-30,2022-02-25,3,1.1977498956249287e-100
238,238,2037336,37336 (2001 RM),-0.6393117451988931,False,0,1.5446091716732978e-36,262,0,2.3964939525344735,0.04634721571629244,1977-07-13,2022-02-20,1,1.1977498956249287e-100
239,239,2037638,37638 (1993 VB),-0.6389079721946597,True,0,1.5446091716732978e-36,26,1,1.9981801503130927,0.045919363174120674,1993-11-06,2015-04-20,3,1.1977498956249287e-100
240,240,2037655,37655 Illapa (1994 PM),-0.6390779218489839,True,0,1.5446091716732978e-36,120,1,1.4219892291491496,0.04557459348674572,1994-08-01,2021-08-02,3,1.1977498956249287e-100
241,241,2038071,38071 (1999 GU3),-0.6388874413639359,True,0,1.5446091716732978e-36,53,0,2.168787968784735,0.04616696190997737,1999-04-10,2020-02-16,1,1.1977498956249287e-100
242,242,2038086,38086 Beowulf (1999 JB),-0.639131530129207,False,0,1.5446091716732978e-36,195,1,1.626809392184924,0.04511523213080591,1992-05-01,2022-03-23,3,1.1977498956249287e-100
243,243,2038091,38091 (1999 JT3),-0.6392661211306182,False,0,1.5446091716732978e-36,120,0,2.654529117765894,0.04605970276809441,1980-09-30,2021-05-05,1,1.1977498956249287e-100
244,244,2038239,38239 (1999 OR3),-0.6390334383824158,False,0,1.5446091716732978e-36,36,1,1.9220609851832788,0.04622156473031097,1999-07-27,2019-01-11,3,1.1977498956249287e-100
245,245,2039565,39565 (1992 SL),-0.6390072045431577,False,0,1.5446091716732978e-36,98,0,2.273792057419517,0.045069437295920056,1950-12-09,2021-05-03,1,1.1977498956249287e-100
246,246,2039572,39572 (1993 DQ1),-0.6392204970623432,True,0,1.5446091716732978e-36,168,0,2.1771748820573635,0.046059751605594335,1993-02-26,2022-03-01,1,1.1977498956249287e-100
247,247,2039796,39796 (1997 TD),-0.6393026203852382,False,0,1.5446091716732978e-36,194,0,2.4573665670286187,0.046311498860790515,1987-05-10,2022-01-29,1,1.1977498956249287e-100
248,248,2040263,40263 (1999 FQ5),-0.6390893278660527,False,0,1.5446091716732978e-36,157,0,2.5654500505312896,0.044366354715495084,1988-02-23,2021-06-16,1,1.1977498956249287e-100
249,249,2040267,40267 (1999 GJ4),-0.639332276029617,False,0,1.5446091716732978e-36,518,1,1.3624970611410796,0.04537149486742943,1955-03-25,2022-04-08,3,1.1977498956249287e-100
250,250,2040329,40329 (1999 ML),-0.6390790624506908,False,0,1.5446091716732978e-36,94,0,2.532071927722494,0.04630522834238432,1999-06-20,2022-02-24,1,1.1977498956249287e-100
251,251,2041429,41429 (2000 GE2),-0.6387528503625247,True,0,1.5446091716732978e-36,78,1,1.7263705402202292,0.04544085456551784,1998-03-25,2022-03-07,3,1.1977498956249287e-100
